9.17206,-8.804123,25.72059
9.242622,-8.759723,25.794949
9.136843,-8.828183,25.68569
9.2466135,-8.758245,25.802197
9.251458,-8.754978,25.807173
9.205749,-8.784213,25.75743
9.14111,-8.825824,25.690498
9.171665,-8.805701,25.722496
8.9462185,-8.95413,25.487993
8.907096,-8.979625,25.44654
8.903064,-8.982398,25.444057
8.821186,-9.035347,25.358896
8.82939,-9.030456,25.36635
8.582254,-9.195374,25.110428
8.603221,-9.181306,25.13173
8.498268,-9.251328,25.026361
8.68858,-9.124959,25.21954
8.517878,-9.239443,25.05321
8.323723,-9.368143,24.867208
8.361564,-9.3449,24.904993
8.29166,-9.389705,24.842472
8.409926,-9.311443,24.955822
8.247002,-9.419366,24.806387
8.263856,-9.408505,24.819567
8.344338,-9.356779,24.89519
7.8500743,-9.684781,24.45799
7.956458,-9.61465,24.548948
7.9161873,-9.64042,24.518064
7.6852274,-9.787239,24.32484
7.7751856,-9.731017,24.402746
7.8155065,-9.70599,24.43371
7.627258,-9.821796,24.290382
7.7391877,-9.754245,24.376081
7.46571,-9.924502,24.17231
7.432944,-9.9462385,24.149244
7.1507716,-10.115031,23.964457
7.1954203,-10.087582,23.995039
7.1437216,-10.120678,23.957035
6.919584,-10.244603,23.832941
6.526374,-10.460695,23.616283
6.633683,-10.401464,23.673876
6.457193,-10.495165,23.5925
6.3266053,-10.563983,23.530054
6.323959,-10.560371,23.538977
6.0743217,-10.679551,23.443548
5.8745136,-10.772456,23.371384
5.644397,-10.868039,23.306715
5.6512995,-10.86557,23.307575
5.5264254,-10.917531,23.270733
5.2766275,-11.010225,23.216778
5.281281,-11.009248,23.21701
5.166083,-11.051018,23.1928
5.047032,-11.086743,23.180803
5.028602,-11.09302,23.177961
4.899003,-11.129758,23.163614
4.913035,-11.124679,23.167658
4.905295,-11.130515,23.160055
3.9272888,-11.356056,23.155987
3.6212687,-11.413072,23.170025
3.5905862,-11.418187,23.171013
3.4289925,-11.445563,23.183569
3.4228504,-11.447828,23.171034
